,CLASS_0,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,CLASS_6
43,0.12523221666299383,0.6335588291312915,0.05161268215063051,0.04688129890544985,0.04059893738743925,0.0399691594291241,0.06214687633307102
44,0.3304339210391286,0.22009836501033062,0.09711300934623432,0.0661189170585952,0.06887713740401426,0.06954092180035314,0.1478177283413439
45,0.13443247022492083,0.0897947576598898,0.09441142000462056,0.06590243311184171,0.0658614686378986,0.07593710067654183,0.47366034968428683
46,0.02355379190631981,0.02216289497065298,0.8779682186671605,0.016207271098461994,0.01670561281242565,0.01786636915493596,0.02553584139004338
47,0.0673974334999081,0.018964171189303606,0.8439276707182458,0.01636826573460994,0.016445953778041207,0.01766967215695553,0.019226832922935675
48,0.025641126177062108,0.01918091727943018,0.018585027568217387,0.015643232037622405,0.019853652118786293,0.8759578651735109,0.025138179645370743
49,0.038958091259589066,0.028697527037458415,0.02639902893188542,0.02637465284879501,0.03633785970421699,0.026340250444619785,0.8168925897734353
50,0.07083740810768491,0.040039737552812295,0.7922649071220764,0.02310210796274302,0.023183385741173086,0.0234214842020978,0.02715096931141249
51,0.033157811077131005,0.028128011302459417,0.033781791876714234,0.022424535596878365,0.024914156415453696,0.7812782343430091,0.07631545938835414
52,0.020184020093380734,0.021248016017546608,0.016677462763038848,0.8760869699161367,0.01701956468253746,0.01665111248609889,0.032132854041261115
53,0.031615641231070836,0.0326178027628286,0.026237520962358336,0.026203690210302624,0.033005293895418446,0.02616338263559216,0.8241566683024293
54,0.20851516575759463,0.6674244136891748,0.02798863025445664,0.022443030932631298,0.022525827419405797,0.02246633771544914,0.028636594231287574
55,0.02424594901825597,0.020422902783471364,0.016236099849267053,0.862506294905721,0.022220700477509812,0.01620367376892355,0.03816437919685128
56,0.062024331804399306,0.05748859013449902,0.05392856625307911,0.06298139723930064,0.17685369921727487,0.05171155491815246,0.5350118604332945
57,0.07726121485269966,0.05929673476146878,0.05547255016404875,0.05561738590435101,0.09398286432846652,0.0531213756066941,0.6052478743822713
58,0.030792708232986445,0.033389137501295615,0.02504475715915527,0.025000893087801866,0.030823215911875684,0.024875400123808147,0.8300738879830769
59,0.1542888481986091,0.15744264406401035,0.025899438178913936,0.02444221167306317,0.03487554868369077,0.024685811617403953,0.5783654975843088
60,0.02203051023564757,0.019681503031330146,0.020602946921433055,0.015689832009321482,0.019624225022045423,0.8807083469751347,0.021662635805087923
61,0.03968001972980446,0.019268431047716573,0.019415274517823797,0.01617151014481525,0.017802918693294294,0.8668468015372289,0.020815044329316686
62,0.024305360516620172,0.022691037588295587,0.021289075347599145,0.020863179526833912,0.8096644866485336,0.020933292792257904,0.08025356757985952
63,0.022632500585052787,0.020611598484868977,0.016196008036677992,0.8782000644469782,0.016378491469139413,0.016297052279572868,0.02968428469770983
64,0.022748934340665904,0.020278802908949033,0.01644991819323068,0.8772491540410019,0.019264373014982437,0.016417881423816026,0.027590936077353738
65,0.12034202856784375,0.33083616520858217,0.04420319416500846,0.036737221792360136,0.11902526139726993,0.0298845501226492,0.3189715787462864
66,0.07684118314880296,0.7725245660217726,0.03459355808955301,0.0276989733769509,0.027086424467571167,0.026770766956034392,0.03448452793931488
67,0.02132330760993199,0.032287414241739025,0.028466911026845336,0.015882055158648146,0.01891215517150591,0.8531729905368031,0.029955166254526516
68,0.021967794157834813,0.02098740107699275,0.016781006327793627,0.8748724959205844,0.01745426839369865,0.01813016074964457,0.029806873373451115
69,0.02597011314391632,0.02123511117635025,0.022289875186635742,0.01578320830928791,0.018620405369896564,0.8731656758184833,0.022935610995429782
70,0.03205238829448279,0.0242117726806355,0.8593803413115576,0.018607996376611372,0.018616141126398863,0.021309777780468175,0.025821582429845794
71,0.06306992616324861,0.07363866192939912,0.041304515979984836,0.04624872893219452,0.5559490485225509,0.03983610719540026,0.17995301127722182
72,0.023381433405411732,0.026659495386702443,0.020515204190845307,0.02064042064654453,0.8272602338602209,0.019657707973753186,0.06188550453652189
73,0.15766265276058125,0.26417884749741977,0.11087323899305764,0.08423981031407196,0.08760669137745165,0.0877594825838459,0.20767927647357165
74,0.17731316239372708,0.05513036830050097,0.05297040073572749,0.05057808372518085,0.09948675333382107,0.05100914958588292,0.5135120819251596
75,0.02990741605628596,0.04070592257584238,0.027335369410493693,0.02968165075181135,0.7979211770118159,0.02480820031424006,0.04964026387951083
76,0.01990827205357169,0.03587441542088156,0.017361625563666144,0.01656190238087091,0.8458316612793756,0.02059144338069348,0.04387067992094096
77,0.03396085927358381,0.03733719307899117,0.8050757915897878,0.023438622911541206,0.02353197788977095,0.027080453513213698,0.0495751017431113
78,0.062048105406332814,0.03209377145055053,0.8074087710450165,0.020975464452660866,0.02102365176223319,0.021166675583441784,0.0352835602997645
79,0.04076823941101368,0.04157927115668767,0.7044417864490069,0.026594017142547003,0.041942356575980215,0.02678324068098225,0.11789108858378233
80,0.02215951026816852,0.0190498131444165,0.017694411972918055,0.8660784157505058,0.022504547733333345,0.016758379246516714,0.03575492188414098
81,0.04641567368973234,0.047392087361836976,0.7579565892755915,0.02989002605827474,0.030113398149831994,0.03298334410376949,0.055248881360963245
82,0.02024393844242393,0.025925984430123,0.017582718022479238,0.017045157000286467,0.860614111063682,0.01685663728501391,0.04173145375599124
83,0.07780878456720997,0.06417989564246543,0.06268047585515675,0.058793950299567146,0.12778295807158138,0.06037796763082625,0.5483759679331931
84,0.02514952539410941,0.018823240442492468,0.019281130861912802,0.01579974752963429,0.016993632751065687,0.8825157096053553,0.021437013415430098
85,0.185546473270692,0.21715997947948418,0.10768794666564861,0.07917781448923479,0.13573388145084067,0.08607536381948346,0.18861854082461654
86,0.0672477809032513,0.030030360866433507,0.8201458025966671,0.019713220858878222,0.019778314539104808,0.019908208692496637,0.023176311543168612
87,0.02168317321422618,0.02343872034073779,0.019759445249604022,0.018605910800219894,0.8524169436386644,0.01839130360786718,0.04570450314868049
88,0.022293278970455337,0.023040687517826484,0.01810566179281677,0.8191680370091663,0.033590517121607,0.01752483421913256,0.06627698336899558
89,0.026606861508313703,0.01987140583346862,0.02018283440402737,0.015455173386112495,0.024513807743250956,0.8677700618378031,0.02559985528702385
90,0.06011768520210132,0.05724057989895469,0.05139157485284663,0.049414105626454735,0.10082517891721103,0.04932806074570951,0.6316828147567222
91,0.0926624018661418,0.0714917135107291,0.1351579050829306,0.05335176068862149,0.10310005003378951,0.05346928152169288,0.49076688729609447
92,0.08658887864160462,0.5483508906175508,0.042457656267032545,0.03005076704962746,0.08902120810146111,0.02439740349020271,0.17913319583252085
93,0.02145895075576253,0.025463582138034818,0.01757181258200498,0.8645713870626236,0.021575204740520604,0.017337404771832383,0.03202165794922127
94,0.0921018445902916,0.02888660136000931,0.7820832419504063,0.021538190390801546,0.021601949820891548,0.021735136507475366,0.032053035380124315
95,0.05810255884843262,0.054367366625226406,0.048799698911856156,0.04780241372004036,0.1280262958722017,0.04774831443451851,0.6151533515877244
96,0.020428055048063103,0.022357567619386422,0.022884360889523354,0.01719525614496422,0.8624682619601867,0.02137361245286128,0.03329288588501504
97,0.0389995376978436,0.0808145031180261,0.02997642197376173,0.028825881512122984,0.6524959391798218,0.03179632895339444,0.13709138756502942
98,0.02319096108479277,0.021356767151469856,0.020106493178793153,0.016019476395347076,0.028184429817196918,0.8631941751923367,0.027947697180063378
99,0.01900357895084589,0.020243206513616517,0.01632294197767284,0.8792107032483207,0.019833492511744974,0.015814869367502614,0.029571207430296034
100,0.07978005905230574,0.18676688565773927,0.13796754381346768,0.05695425243180592,0.2071526224942378,0.07433372242744465,0.25704491412299896
101,0.03558430618043784,0.020172691417722134,0.0164563440957319,0.8650634146416185,0.0168684414876056,0.0162564329447462,0.029598369232137812
102,0.02266488456537396,0.02887999536585372,0.019885528854668832,0.02292725024838808,0.8492459354591813,0.01906692546581335,0.03732948004072098
103,0.03642748366999116,0.03161926060592115,0.8056316937187088,0.023460537057945558,0.02366269077408651,0.02348083618335182,0.05571749798999466
104,0.4465562898000403,0.14575380026422963,0.10068161206813926,0.07192356487547488,0.0725309502694031,0.07150248150339357,0.09105130121931937
105,0.024074996577933255,0.02048807316326815,0.01872035100044721,0.01793901876205837,0.8609049136610072,0.018006912255404843,0.039865734579880976
106,0.026585403715505627,0.02539723631117639,0.024219202609592237,0.022813993813511048,0.7764391683619452,0.022794521728980437,0.10175047345928886
107,0.025833134350201205,0.021956409781003862,0.016295662774893513,0.8755966879152123,0.018759118010337743,0.016181884555891715,0.025377102612459564
108,0.038350211592644574,0.04310286047238655,0.7952428388457844,0.025081000114459347,0.026929772249586766,0.0276842091773179,0.04360910754782036
109,0.02180000912182214,0.021228240243057063,0.016666868177587193,0.8752715856310352,0.0168716046933793,0.016635633581536607,0.031526058551582435
110,0.022498253438754067,0.021053582667444535,0.019428393803042808,0.019153682441332857,0.8588153568580771,0.02063583310944909,0.038414897681899506
111,0.07093286098063697,0.7800560836891688,0.029671039645984016,0.02918036778295732,0.028493720257382213,0.0263162098425263,0.03534971780134446
112,0.020556207591039186,0.02054242884927246,0.0214486985702028,0.015410208182184386,0.019524182699526157,0.87770257854614,0.024815695561635015
113,0.1171852530519332,0.096348232130442,0.06041932746034223,0.05219333012795175,0.40430771178435704,0.057334155232563015,0.21221199021241086
114,0.02346327130007539,0.021091708303337377,0.018347611728269216,0.8752634787306312,0.01692703664284655,0.01699480711733187,0.027912086177508483
115,0.28660534429234613,0.5741780108771779,0.03899711799315309,0.02379470208053884,0.023953042905398975,0.024134391378251546,0.028337390473133477
116,0.09739628064014019,0.09188374912145453,0.048900161285032905,0.04512903613247432,0.04675439705133822,0.04522447966880108,0.6247118961007588
117,0.023097009540507456,0.018571344516452707,0.020714645438124322,0.015443498802227082,0.019179997880943333,0.8813542028361214,0.02163930098562362
118,0.13741749197510533,0.3262525087822619,0.10133578240281027,0.06851090518979223,0.06910744737509146,0.06491468392088987,0.23246118035404895
119,0.27838601702292826,0.050699983946615894,0.1121308154944745,0.04494065679452422,0.04594140220704686,0.04916147146584443,0.4187396530685657
120,0.4778449920821492,0.3080927589833598,0.05317684587600346,0.03818029064567054,0.03834679216795387,0.03969242338305015,0.04466589686181297
121,0.7619878995538548,0.07101289088218736,0.03739646764671982,0.02807723278855759,0.028239554692557577,0.02880909493741461,0.04447685949870833
122,0.022878048797755318,0.0281187298601249,0.019983377819294323,0.019416245540619693,0.8073861575054967,0.019404410578529558,0.08281302989817978
123,0.21125109999947103,0.11811568471050206,0.27681378381719096,0.08246601198620744,0.0828606555189485,0.08188740877528101,0.14660535519239903
124,0.021343514593820553,0.019598311886139468,0.017874787391395357,0.016129575379739445,0.017700743041059164,0.8828596968460873,0.024493370861758353
125,0.3577383728821463,0.15686814203600583,0.07996475743370432,0.06660083608616821,0.07155258528385415,0.07219477553650462,0.19508053074161644
126,0.08669871444775065,0.09765308187114939,0.250527399554693,0.060878763676871395,0.18368586155664623,0.15767789175422967,0.16287828713865957
127,0.1590202015802848,0.7353092741899531,0.024026033881674222,0.01936413909471304,0.019486775914983594,0.019286699868950218,0.02350687546944142
128,0.12539340558536816,0.09103095238955952,0.03692326785410734,0.039421449205952856,0.3611377521768157,0.037193311813613676,0.3088998609745825
129,0.03078749891990022,0.02016802312173592,0.016448736521123258,0.8579639528935827,0.02228827190456692,0.01646882265929584,0.035874693979795015
130,0.022072509947812034,0.02441266224798056,0.01948177270702905,0.019505236902242047,0.8517522772918593,0.02308760144899099,0.03968793945408593
131,0.06520413579539769,0.01922290757143576,0.017112620199914056,0.7975692712813527,0.022017979417511126,0.016544783280520642,0.06232830245386846
132,0.03739054734921634,0.022205089516820844,0.01624572176135359,0.8674180836324751,0.01606738959493712,0.016485159695107266,0.02418800845008982
133,0.03605316497867821,0.02844633349695226,0.7184880274219658,0.025022297749656218,0.034266053458921336,0.026368406745440456,0.13135571614838568
134,0.024759400336851527,0.02301626105587254,0.021676879177082314,0.020672397883970527,0.8016388894639036,0.020651847228334203,0.08758432485398508
135,0.7046942906548063,0.16006222300809161,0.03600904230719349,0.02204755448927747,0.02249534622147936,0.02356186265206725,0.0311296806670847
136,0.33341300752402003,0.5615748567744264,0.028052207965109835,0.018101297356997892,0.01821547756702113,0.018334566310934407,0.022308586501490278
137,0.039958907605330905,0.04090765874341799,0.7862634090278758,0.02478847998170384,0.0271033933996626,0.024834562740097463,0.056143588501911444
138,0.020388728006504153,0.025522696824874222,0.02266039954246405,0.01563095274078712,0.03024926879088874,0.8596563311617805,0.02589162293270122
139,0.7973362751272276,0.04207103200066489,0.035920043844620324,0.027109817311752864,0.027650978228288423,0.027458404816787105,0.0424534486706591
140,0.02335425204069713,0.02471428671408293,0.8574233937520088,0.016421851994643376,0.02692749048052561,0.019711885199868703,0.03144683981817339
141,0.5236994718287035,0.3001938323067263,0.05744031910074899,0.028173583126924535,0.02835988120403137,0.028589269734431436,0.03354364269843386
142,0.02214851236832212,0.024510317396343306,0.019644769617514508,0.0187295579071435,0.8599742338892017,0.018723701800839303,0.036268907020635545
143,0.12413395368309858,0.5766698661801565,0.0798271693384778,0.0515640412929632,0.04457973014475302,0.04796528749542973,0.07525995186512142
144,0.05851469099162056,0.08387198040645791,0.05942650886637427,0.03819497116215155,0.04199829861708708,0.04512202113231276,0.6728715288239961
145,0.06861906461085522,0.07351513431821154,0.05867021942111398,0.06589533403676072,0.10141068293138338,0.056337530783513785,0.5755520338981613
146,0.044960155570309766,0.03260971805830878,0.03819817010837109,0.03479454928471434,0.03632947280170361,0.02981424594504919,0.7832936882315432
147,0.027620470733351186,0.036212400395813756,0.8380187508333202,0.018233434169504074,0.018513827875748998,0.02208549845406764,0.03931561753819414
148,0.03630598837366203,0.028122560342682325,0.7082025818949185,0.023861115902398367,0.03625675113562356,0.025131582561031453,0.14211941978968406
149,0.02850537305809856,0.035276097837505745,0.024568899158714082,0.022858356602647702,0.030074718586876464,0.022811004373407842,0.8359055503827494
150,0.020257466298216665,0.030895437138205955,0.02269869028522065,0.01726373496781322,0.8537574746713011,0.02119883416180869,0.03392836247743369
151,0.020507741292101905,0.021678259421784658,0.017836850583145443,0.0157170077653744,0.0201967020107846,0.8805293395354011,0.023534099391407944
152,0.05670760757860895,0.020482549548963516,0.846650894377524,0.018114135889694242,0.018170482054800464,0.018052017162936713,0.021822313387471936
153,0.01928197160140914,0.02813256665372765,0.01572659328350517,0.855754193487424,0.04114080707157717,0.015515745151892774,0.024448122750464436
154,0.023017456850591075,0.01860885333722869,0.018442553608250277,0.015457029613837537,0.01620081616303568,0.8848045179995357,0.02346877242752073
155,0.8245920851598917,0.059629317102491496,0.029315413184821747,0.020100190307918913,0.019357382968149903,0.02018477408304627,0.026820837193680263
156,0.020452195342415627,0.023335725824520592,0.01616990034124347,0.8798674192337859,0.01643862029939747,0.016057197510422214,0.02767894144821457
157,0.08285560824366892,0.17902152322425816,0.3923728217496317,0.060266763596533525,0.10057884949929127,0.07359370197277129,0.1113107317138454
158,0.019298604240194268,0.023519314091397944,0.024976694752795302,0.015296478794960156,0.016630737560760177,0.8751876649746456,0.02509050558524646
159,0.057055908231567906,0.05958726744260123,0.05722888206700267,0.08364948015178598,0.06040322179981263,0.047128796935597184,0.6349464433716324
160,0.07608890373481685,0.7732801504893083,0.034307985436990436,0.030034084414077723,0.02733832515482921,0.027091001609941472,0.03185954916003621
161,0.5817988375901014,0.2411384864771379,0.05295251708072939,0.02976567166321373,0.029979195978308053,0.030076010300153486,0.03428928091035586
162,0.03005788865188901,0.0347503447678875,0.026434568891491043,0.03042118571988213,0.7969037318824235,0.0252324315856061,0.056199848500820944
163,0.7821902392745009,0.07695962438012734,0.04289191768060325,0.023270422693310724,0.023425264908858746,0.02331574222256321,0.027946788840035392
164,0.08012420041201294,0.05447014146290328,0.026851986332729512,0.028632151831511965,0.6706217173667465,0.025965417611695563,0.11333438498240009
165,0.020310157147432797,0.027527236303571435,0.017757551667161874,0.016938370863049203,0.871558701262793,0.01693982837425492,0.028968154381736763
166,0.05267392008986551,0.03309486921771491,0.036212674674218216,0.027003457527312848,0.03353509303181416,0.7605592747511699,0.05692071070790436
167,0.01981926851086307,0.020152130280710313,0.017578949172703046,0.016964792163795466,0.8740090969028133,0.016766276643151376,0.03470948632596335
168,0.0693181985777786,0.016718728068083295,0.017698342962422987,0.8340263530069278,0.019889405616236696,0.015557150533187295,0.026791821235363226
169,0.2741242208234375,0.49025329370182785,0.04289505890530172,0.03570221982284736,0.06021541440826417,0.03305562953635391,0.06375416280196756
170,0.020142443317438485,0.02094849358873487,0.020733552584734714,0.015806921533503104,0.016919569089012453,0.8855635489919073,0.019885470894668997
171,0.019489987397375418,0.022029896459663054,0.021138280452758344,0.8355450149290462,0.021451525179398825,0.015980869330483656,0.0643644262512744
172,0.3998173207220067,0.3409647615736258,0.07835225891897903,0.043055780227945414,0.043403279715299795,0.04352304845245538,0.05088355038968803
173,0.047777430333521595,0.04960239350703811,0.5766495705711172,0.0371796366924631,0.05527907158725186,0.042672121574713916,0.19083977573389446
174,0.04078440392061824,0.034584837129084216,0.03228490059626856,0.03178907947123177,0.06444740937023989,0.034573532479476664,0.7615358370330808
175,0.03032146919106938,0.02172267860869322,0.0178432830780995,0.8652922054771567,0.016859795298582562,0.016838411625486185,0.03112215672091247
176,0.0723384001080352,0.0293031531050655,0.015313706954605532,0.8292779937763914,0.015476768611613474,0.015249347799877537,0.02304062964441134
177,0.05103811345756641,0.03339099112702102,0.0247305277211835,0.016578623326091616,0.020845695524809707,0.8290347767085832,0.02438127213474457
178,0.4371418639282543,0.3369248269230561,0.08135360030313668,0.03156019614745737,0.03178471465877817,0.03145438546025125,0.049780412579066
179,0.1150768042699781,0.3681514406520675,0.0827098255508721,0.0754201741399609,0.16449237549160142,0.09861300842664149,0.09553637146887842
180,0.037363817857449674,0.039574394411676754,0.6616361040297223,0.029209540147822424,0.05678504741072923,0.033843155551144366,0.1415879405914554
181,0.17215043421150134,0.7160366536369926,0.02554135884660989,0.021273020728053593,0.020431324442217166,0.0202137243925428,0.024353483742082568
182,0.12859924975877282,0.0943107205874333,0.10492575690212315,0.05900470095138213,0.05921339246965267,0.0693831170256081,0.48456306230502766
183,0.05799948393366636,0.023869195974583063,0.025932998386119288,0.016704207747318987,0.019707664348497776,0.8345924401579413,0.021194009451873233
184,0.7236261664508412,0.0478167808848314,0.053419682658403606,0.035712258657831064,0.03647696634215944,0.03893547068903469,0.06401267431689843
185,0.03266701423701466,0.019838813793984476,0.01645870925498756,0.8674445790874312,0.018326435073196534,0.0166281202288984,0.02863632832448727
186,0.019347157126218983,0.020984872394457576,0.03177631932337454,0.015604435387029427,0.018393649852843495,0.8668857696003931,0.027007796315683022
187,0.02071849473516618,0.020021613649464635,0.016016150863040073,0.8715073993107829,0.02172004239079894,0.01582817930072957,0.03418811975001785
188,0.08500329692761963,0.019166408871493307,0.8267398431949413,0.016179634277887284,0.01623255939536377,0.017671265801083698,0.019006991531611117
189,0.07277699835071072,0.0570093511835346,0.07189601397631479,0.04551920564653821,0.05110349023356111,0.05108720442807795,0.6506077361812627
190,0.02145541153939511,0.01868345831512792,0.016596264025766604,0.8729801546697373,0.022120043222402172,0.01641156903247451,0.03175309919509629
191,0.732979566935423,0.059708742045969425,0.05485335200800948,0.033969111965726335,0.034667481548782915,0.03490029929241199,0.04892144620367671
192,0.023218548898354535,0.019946026175636813,0.02006255609016888,0.01557240267233322,0.019831570781148382,0.8776379474336935,0.023730947948664677
193,0.81267439868925,0.06705679256888533,0.032811329763598115,0.020760827564171223,0.019993592367023593,0.0207727460793425,0.0259303129677291
194,0.08811656732134826,0.020663999780153403,0.8246626527150915,0.0158995853057876,0.015947856436474662,0.01604721273492324,0.01866212570622117
195,0.11671585240777452,0.024324141057710857,0.780134895682021,0.018795841833983213,0.018861607241788623,0.018735943616500952,0.022431718160221145
196,0.01949938460690361,0.020537019845643156,0.016132379623886847,0.8822370672122438,0.01674334336772587,0.016101387972673874,0.02874941737092257
197,0.026522750120175725,0.02757472314786206,0.8694658302366761,0.01826985268638709,0.01832046403949658,0.018207320011903148,0.02163905975749933
198,0.06507804917413743,0.15362296251484936,0.03204663390590766,0.03548448660976285,0.551529396133799,0.030570296885427086,0.13166817477611675
199,0.28706272107895553,0.5874019353950067,0.040324321847754814,0.02023833281609151,0.02036259752699121,0.02052784228568123,0.024082249049518903
200,0.1399221342687071,0.37331314740039256,0.09413044681532068,0.08324230102133526,0.12022089748084978,0.07213660880636937,0.11703446420702517
201,0.5713780487395106,0.22999143153579307,0.0650629418855025,0.03210999690413841,0.03234528989989251,0.03243711658962476,0.036675174445538236
202,0.10099157260746834,0.6643727233496994,0.06814223642159492,0.04168468074626562,0.037801585723831264,0.037609489163110285,0.049397711988030404
203,0.02362753418623079,0.019221158835847678,0.019814123641200693,0.01606966755710848,0.017295647185345774,0.8800728901511853,0.023898978443081653
204,0.05325997084463893,0.06870798953848808,0.06114374575778172,0.04496850764568427,0.49661888045833924,0.04945075410075779,0.2258501516543099
205,0.02111023443309747,0.023683443677774096,0.016825624780222707,0.874358234470081,0.019280204647449572,0.016649494933247376,0.028092763058127912
206,0.06729170815073389,0.06315260555807667,0.05893948124289765,0.0559534109466351,0.14894265389416692,0.06095760310908701,0.5447625370984026
207,0.08919617733572842,0.09692536157214203,0.09744110051276268,0.06991835273727191,0.3108525885565991,0.07694889778586382,0.25871752149963195
208,0.02966723460673031,0.02729978652308743,0.027125502517354697,0.024754676388478326,0.04289100188322162,0.024679878520371908,0.8235819195607557
209,0.028552871992290518,0.039543987365073176,0.024741920723590962,0.021471656455343872,0.024783095218806953,0.02136675249447331,0.8395397157504212
210,0.06115651899285444,0.08079318798008289,0.05305161662452127,0.053588405929464504,0.12064850210036476,0.050955482993116065,0.579806285379596
211,0.02048658193863209,0.04889713018621257,0.016542134832874405,0.8418672004964689,0.024325572097693756,0.01623125921006465,0.031650121238053656
212,0.02701513403133464,0.019944370964742327,0.0200119534409425,0.016063075450881387,0.018441401774355697,0.8760347696575101,0.02248929468023304
213,0.2503843023699122,0.43210032784556873,0.0656096989138972,0.05411427644436907,0.046544917067796045,0.05369953053912635,0.09754694681933034
